Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,bottle,100.00,1.0000,0.9682,1.0000,0.4920
1,cable,100.00,0.9801,0.9690,0.9896,0.6466
2,capsule,100.00,0.9202,0.9857,0.9775,0.3671
3,screw,100.00,0.8397,0.9766,0.9308,0.1789
4,toothbrush,100.00,0.8000,0.9841,0.8540,0.5143
Mean,Overall,100.00,0.9080*,0.9767*,0.9504*,0.4398*
