timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-05 12:59:21,2,59,1.0,0.9825466073091622,1.0,0.9895052473763118,0.975213388536446,1.0,0.9772636617471081,0.987545052517952,1.0,0.9889229697078066,0.9817683494545201,1.0
