Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,0.1185,0.4321,0.5709,0.0053
1,grid,100.00,0.4353,0.5762,0.7008,0.0090
2,transistor,100.00,0.5421,0.7276,0.4579,0.1573
3,screw,100.00,0.9022,0.1310,0.9635,0.0014
Mean,Overall,100.00,0.4995*,0.4668*,0.6733*,0.0433*
