timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-28 19:47:40,1,39,0.11854619565217392,0.4321406695679269,1.0,0.43525480367585634,0.5761918864526,1.0,0.27690049966401514,0.5041662780102635,1.0
