class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.967971932437001,False,1.0
cable,1,0.9900674662668667,0.9764632241318886,False,1.0
capsule,2,0.9692859992022338,0.9859124326544044,False,1.0
carpet,3,0.9895666131621188,0.9824691112425595,False,1.0
grid,4,0.998329156223893,0.9761820982947322,False,1.0
hazelnut,5,0.9996428571428572,0.9846294229162537,False,1.0
leather,6,1.0,0.9827204360386809,False,1.0
metal_nut,7,1.0,0.983230165459792,True,1.0
Average,,0.9933615114997462,0.979947352896914,,1.0
Task_0_Average,0,1.0,0.967971932437001,,1.0
Task_1_Average,1,0.9900674662668667,0.9764632241318886,,1.0
Task_2_Average,2,0.9692859992022338,0.9859124326544044,,1.0
Task_3_Average,3,0.9895666131621188,0.9824691112425595,,1.0
Task_4_Average,4,0.998329156223893,0.9761820982947322,,1.0
Task_5_Average,5,0.9996428571428572,0.9846294229162537,,1.0
Task_6_Average,6,1.0,0.9827204360386809,,1.0
Task_7_Average,7,1.0,0.983230165459792,,1.0
