timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 15:40:11,10,59,1.0,0.967971932437001,1.0,0.9900674662668667,0.9764632241318886,1.0,0.9692859992022338,0.9859124326544044,1.0,0.9895666131621188,0.9824691112425595,1.0,0.998329156223893,0.9761820982947322,1.0,0.9996428571428572,0.9846294229162537,1.0,1.0,0.9827204360386809,1.0,1.0,0.983230165459792,1.0,0.9907255864702673,0.988430002722557,1.0,0.9321582291453167,0.985433156492161,1.0,1.0,0.9594355509870075,1.0,0.9881614461466867,0.9793525030342763,1.0
