timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,macaroni2_img_auc,macaroni2_pixel_auc,macaroni2_routing_acc,pcb1_img_auc,pcb1_pixel_auc,pcb1_routing_acc,pcb2_img_auc,pcb2_pixel_auc,pcb2_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 09:26:37,8,149,0.8966,0.8978203195830744,1.0,0.8734999999999999,0.9702446104375233,1.0,0.9687999999999999,0.9810601979460775,1.0,0.9394,0.9529698373455481,1.0,0.9394,0.938646493933855,1.0,0.8817999999999999,0.9276028014421998,1.0,0.698,0.8172675611581687,1.0,0.9454,0.9844638203083651,1.0,0.9173000000000001,0.9633265574028216,1.0,0.8955777777777778,0.937044688839737,1.0
