class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9661094028478148,False,1.0
cable,1,0.9917541229385307,0.9749060275066435,False,1.0
capsule,2,0.9473474272038293,0.9850202844977817,False,1.0
carpet,3,0.982744783306581,0.9810175184554601,False,1.0
grid,4,0.9899749373433584,0.9755315833199353,False,1.0
hazelnut,5,1.0,0.9850286475593473,False,1.0
leather,6,1.0,0.9816999241905748,False,1.0
metal_nut,7,1.0,0.9835783649313998,False,1.0
pill,8,0.9833606110201855,0.9885614926251883,False,1.0
screw,9,0.8969051035048166,0.9830431499662625,False,1.0
tile,10,1.0,0.9572950263816185,False,1.0
toothbrush,11,0.9222222222222223,0.9817671439275417,True,1.0
Average,,0.9761924339616269,0.9786298805174639,,1.0
Task_0_Average,0,1.0,0.9661094028478148,,1.0
Task_1_Average,1,0.9917541229385307,0.9749060275066435,,1.0
Task_2_Average,2,0.9473474272038293,0.9850202844977817,,1.0
Task_3_Average,3,0.982744783306581,0.9810175184554601,,1.0
Task_4_Average,4,0.9899749373433584,0.9755315833199353,,1.0
Task_5_Average,5,1.0,0.9850286475593473,,1.0
Task_6_Average,6,1.0,0.9816999241905748,,1.0
Task_7_Average,7,1.0,0.9835783649313998,,1.0
Task_8_Average,8,0.9833606110201855,0.9885614926251883,,1.0
Task_9_Average,9,0.8969051035048166,0.9830431499662625,,1.0
Task_10_Average,10,1.0,0.9572950263816185,,1.0
Task_11_Average,11,0.9222222222222223,0.9817671439275417,,1.0
