Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9377,1.0000,0.0610
1,grid,100.00,0.9148,0.8913,0.9678,0.1089
2,transistor,100.00,0.7963,0.9332,0.7857,0.5699
3,screw,100.00,0.4253,0.8204,0.7400,0.0191
Mean,Overall,100.00,0.7841*,0.8957*,0.8734*,0.1897*
