timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 13:19:48,4,59,1.0,0.9798121014183995,1.0,0.9904422788605697,0.9749171203055707,1.0,0.9641005185480654,0.9869864444433867,1.0,0.9931781701444622,0.9873629796174904,1.0,0.9933166248955723,0.9745346408405575,1.0,0.9882075184897339,0.980722657325081,1.0
