metric,value
experiment_name,HP-Simple-Coupling16
strategy,MoLE-Flow
final_average_img_auc,0.711300623854591
final_average_pixel_auc,0.9034011636206921
final_average_img_ap,0.7955617385180658
final_average_pixel_ap,0.14394748027960283
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9620972441874088
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.1297187591127684
grid_img_auc,0.7401837928153717
grid_pixel_auc,0.8607618989793744
grid_img_ap,0.8547960729486708
grid_pixel_ap,0.06043247378749004
transistor_img_auc,0.71375
transistor_pixel_auc,0.8929446611842985
transistor_img_ap,0.6405690120052825
transistor_pixel_ap,0.37226487307321954
screw_img_auc,0.3912687026029924
screw_pixel_auc,0.8978008501316871
screw_img_ap,0.6868818691183096
screw_pixel_ap,0.013373815144933342
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.711300623854591
oracle_mean_pixel_auc,0.9034011636206921
