timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-29 17:29:26,3,39,1.0,0.9620972441874088,1.0,0.7401837928153717,0.8607618989793744,1.0,0.71375,0.8929446611842985,1.0,0.3912687026029924,0.8978008501316871,1.0,0.711300623854591,0.9034011636206921,1.0
