Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9621,1.0000,0.1297
1,grid,100.00,0.7402,0.8608,0.8548,0.0604
2,transistor,100.00,0.7137,0.8929,0.6406,0.3723
3,screw,100.00,0.3913,0.8978,0.6869,0.0134
Mean,Overall,100.00,0.7113*,0.9034*,0.7956*,0.1439*
