timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,macaroni2_img_auc,macaroni2_pixel_auc,macaroni2_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 21:28:19,6,99,0.8655000000000002,0.8174009086076847,1.0,0.7186666666666667,0.9418342057093858,1.0,0.871,0.9597940421935371,1.0,0.9298000000000001,0.9833749592707492,1.0,0.9528,0.8237146519897484,1.0,0.8030499999999999,0.9307951928516957,1.0,0.7407,0.8721095838606262,1.0,0.8402166666666667,0.9041462206404896,1.0
