class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.8655000000000002,0.8174009086076847,False,1.0
capsules,1,0.7186666666666667,0.9418342057093858,False,1.0
cashew,2,0.871,0.9597940421935371,False,1.0
chewinggum,3,0.9298000000000001,0.9833749592707492,False,1.0
fryum,4,0.9528,0.8237146519897484,False,1.0
macaroni1,5,0.8030499999999999,0.9307951928516957,False,1.0
macaroni2,6,0.7407,0.8721095838606262,False,1.0
pcb1,7,0.9189499999999999,0.986836460493733,False,1.0
pcb2,8,0.9017,0.9506134640217258,False,1.0
pcb3,9,0.8682178217821782,0.9692540356586662,True,1.0
Average,,0.8570384488448844,0.9235727504657552,,1.0
Task_0_Average,0,0.8655000000000002,0.8174009086076847,,1.0
Task_1_Average,1,0.7186666666666667,0.9418342057093858,,1.0
Task_2_Average,2,0.871,0.9597940421935371,,1.0
Task_3_Average,3,0.9298000000000001,0.9833749592707492,,1.0
Task_4_Average,4,0.9528,0.8237146519897484,,1.0
Task_5_Average,5,0.8030499999999999,0.9307951928516957,,1.0
Task_6_Average,6,0.7407,0.8721095838606262,,1.0
Task_7_Average,7,0.9189499999999999,0.986836460493733,,1.0
Task_8_Average,8,0.9017,0.9506134640217258,,1.0
Task_9_Average,9,0.8682178217821782,0.9692540356586662,,1.0
