timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 18:06:09,1,99,0.8655000000000002,0.8174009086076847,1.0,0.7186666666666667,0.9418342057093858,1.0,0.7920833333333335,0.8796175571585352,1.0
