timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-07 14:50:29,5,59,1.0,0.9791881896069405,1.0,0.9696401799100449,0.9744634336697322,1.0,0.966094934184284,0.9879071630469155,1.0,0.9943820224719102,0.9881237742189976,1.0,0.9883040935672515,0.9707273169687154,1.0,0.9992857142857142,0.9816938604271543,1.0,0.9862844907365341,0.9803506229897425,1.0
