class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9791881896069405,False,1.0
cable,1,0.9696401799100449,0.9744634336697322,False,1.0
capsule,2,0.966094934184284,0.9879071630469155,False,1.0
carpet,3,0.9943820224719102,0.9881237742189976,False,1.0
grid,4,0.9883040935672515,0.9707273169687154,False,1.0
hazelnut,5,0.9992857142857142,0.9816938604271543,False,1.0
leather,6,1.0,0.9905450711281475,False,1.0
metal_nut,7,1.0,0.9811218993207746,False,1.0
pill,8,0.9779050736497543,0.9889392720608684,False,1.0
screw,9,0.9249846279975406,0.9860976126678991,False,1.0
tile,10,1.0,0.9566480130619638,False,1.0
toothbrush,11,0.9027777777777779,0.9827312093414515,False,1.0
transistor,12,0.9879166666666667,0.9726189669218056,False,1.0
wood,13,0.9903508771929824,0.9335548679241428,False,1.0
zipper,14,0.9839810924369748,0.9786583437649884,True,1.0
Average,,0.9790415373427269,0.9768679329420332,,1.0
Task_0_Average,0,1.0,0.9791881896069405,,1.0
Task_1_Average,1,0.9696401799100449,0.9744634336697322,,1.0
Task_2_Average,2,0.966094934184284,0.9879071630469155,,1.0
Task_3_Average,3,0.9943820224719102,0.9881237742189976,,1.0
Task_4_Average,4,0.9883040935672515,0.9707273169687154,,1.0
Task_5_Average,5,0.9992857142857142,0.9816938604271543,,1.0
Task_6_Average,6,1.0,0.9905450711281475,,1.0
Task_7_Average,7,1.0,0.9811218993207746,,1.0
Task_8_Average,8,0.9779050736497543,0.9889392720608684,,1.0
Task_9_Average,9,0.9249846279975406,0.9860976126678991,,1.0
Task_10_Average,10,1.0,0.9566480130619638,,1.0
Task_11_Average,11,0.9027777777777779,0.9827312093414515,,1.0
Task_12_Average,12,0.9879166666666667,0.9726189669218056,,1.0
Task_13_Average,13,0.9903508771929824,0.9335548679241428,,1.0
Task_14_Average,14,0.9839810924369748,0.9786583437649884,,1.0
