timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 09:29:53,4,59,1.0,0.9759253492705054,1.0,0.9925037481259371,0.9757030405286075,1.0,0.9541284403669725,0.9859010300066172,1.0,0.9895666131621187,0.9847473479286795,1.0,0.9891395154553049,0.9744279446783761,1.0,0.9850676634220665,0.9793409424825571,1.0
