timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,wood_img_auc,wood_pixel_auc,wood_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 10:39:59,13,59,1.0,0.9759253492705054,1.0,0.9925037481259371,0.9757030405286075,1.0,0.9541284403669725,0.9859010300066172,1.0,0.9895666131621187,0.9847473479286795,1.0,0.9891395154553049,0.9744279446783761,1.0,1.0,0.9854372511568743,1.0,1.0,0.9862256750827434,1.0,0.9995112414467253,0.9801119294735526,1.0,0.9814511729405345,0.9886864240920576,1.0,0.9147366263578602,0.9841122012350136,1.0,1.0,0.9602421288698192,1.0,0.9333333333333333,0.9836608361076217,1.0,1.0,0.9572801620045845,1.0,0.9885964912280703,0.9316554124825591,1.0,0.9816405130297755,0.975294052351258,1.0
