Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9649,1.0000,0.1231
1,grid,100.00,0.8095,0.8643,0.9058,0.0988
2,transistor,100.00,0.7308,0.9077,0.6771,0.4322
3,screw,100.00,0.4392,0.9071,0.7467,0.0187
Mean,Overall,100.00,0.7449*,0.9110*,0.8324*,0.1682*
