metric,value
experiment_name,HP-Simple
strategy,MoLE-Flow
final_average_img_auc,0.7448966232834598
final_average_pixel_auc,0.9110190780763558
final_average_img_ap,0.8323937112438211
final_average_pixel_ap,0.1682057696223009
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9649252918183131
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.12310756539360139
grid_img_auc,0.8095238095238095
grid_pixel_auc,0.8643238522881769
grid_img_ap,0.905811215598652
grid_pixel_ap,0.09878618298351527
transistor_img_auc,0.7308333333333334
transistor_pixel_auc,0.9077262820233432
transistor_img_ap,0.6770596622600482
transistor_pixel_ap,0.43224730535634726
screw_img_auc,0.4392293502766961
screw_pixel_auc,0.9071008861755905
screw_img_ap,0.7467039671165845
screw_pixel_ap,0.01868202475573962
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.7448966232834598
oracle_mean_pixel_auc,0.9110190780763558
