Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9778,1.0000,0.1692
1,grid,100.00,0.8379,0.8704,0.9345,0.1189
2,transistor,100.00,0.7533,0.9008,0.7139,0.4234
3,screw,100.00,0.3991,0.9026,0.7372,0.0266
Mean,Overall,100.00,0.7476*,0.9129*,0.8464*,0.1845*
