metric,value
experiment_name,Version5.7-DirE-HybridPE
strategy,MoLE-Flow
final_average_img_auc,0.7475796677250275
final_average_pixel_auc,0.9128966284023206
final_average_img_ap,0.8464153868958005
final_average_pixel_ap,0.18452738483543252
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9778043980056395
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.16924662661064513
grid_img_auc,0.8379281537176274
grid_pixel_auc,0.8704217532947355
grid_img_ap,0.9345438448603682
grid_pixel_ap,0.11885837781894401
transistor_img_auc,0.7533333333333333
transistor_pixel_auc,0.9007717755948571
transistor_img_ap,0.7138792687619832
transistor_pixel_ap,0.4233727389356244
screw_img_auc,0.3990571838491494
screw_pixel_auc,0.9025885867140505
screw_img_ap,0.7372384339608504
screw_pixel_ap,0.02663179597651655
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.7475796677250275
oracle_mean_pixel_auc,0.9128966284023206
