timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-26 02:14:56,0,39,0.9983016304347826,0.9507234340169033,1.0,0.9983016304347826,0.9507234340169033,1.0
