class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9695037105644039,False,1.0
cable,1,0.9702023988005997,0.9687350573585914,False,1.0
capsule,2,0.9150378938970882,0.986059932404063,False,1.0
screw,3,0.8544783767165403,0.9736922471873137,False,1.0
toothbrush,4,0.9055555555555554,0.9843942729320486,True,1.0
Average,,0.9290548449939567,0.976477044089284,,1.0
Task_0_Average,0,1.0,0.9695037105644039,,1.0
Task_1_Average,1,0.9702023988005997,0.9687350573585914,,1.0
Task_2_Average,2,0.9150378938970882,0.986059932404063,,1.0
Task_3_Average,3,0.8544783767165403,0.9736922471873137,,1.0
Task_4_Average,4,0.9055555555555554,0.9843942729320486,,1.0
