Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,bottle,100.00,1.0000,0.9695,1.0000,0.4990
1,cable,100.00,0.9702,0.9687,0.9845,0.6457
2,capsule,100.00,0.9150,0.9861,0.9787,0.3637
3,screw,100.00,0.8545,0.9737,0.9384,0.1678
4,toothbrush,100.00,0.9056,0.9844,0.9650,0.5841
Mean,Overall,100.00,0.9291*,0.9765*,0.9733*,0.4520*
