timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,macaroni2_img_auc,macaroni2_pixel_auc,macaroni2_routing_acc,pcb1_img_auc,pcb1_pixel_auc,pcb1_routing_acc,pcb2_img_auc,pcb2_pixel_auc,pcb2_routing_acc,pcb3_img_auc,pcb3_pixel_auc,pcb3_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 05:22:51,9,79,0.8172,0.9696674907361028,1.0,0.6861666666666666,0.9543547921452328,1.0,0.8171999999999999,0.9768580729953819,1.0,0.8246,0.9859181855355299,1.0,0.9564,0.910510247381378,1.0,0.7356,0.9710295649607343,1.0,0.6886000000000001,0.9003720485098039,1.0,0.8267,0.9873957802227635,1.0,0.7544,0.9619247305226177,1.0,0.7668316831683167,0.9747541586234589,1.0,0.7873698349834983,0.9592785071633003,1.0
