class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.8236,0.9663528717871321,False,1.0
capsules,1,0.6853333333333333,0.9548095916843113,False,1.0
cashew,2,0.8305999999999999,0.974787891164928,False,1.0
chewinggum,3,0.8424,0.9860429667887425,False,1.0
fryum,4,0.9578000000000001,0.9093485848381704,False,1.0
macaroni1,5,0.7335,0.9733380657389377,True,1.0
Average,,0.8122055555555555,0.9607799953337036,,1.0
Task_0_Average,0,0.8236,0.9663528717871321,,1.0
Task_1_Average,1,0.6853333333333333,0.9548095916843113,,1.0
Task_2_Average,2,0.8305999999999999,0.974787891164928,,1.0
Task_3_Average,3,0.8424,0.9860429667887425,,1.0
Task_4_Average,4,0.9578000000000001,0.9093485848381704,,1.0
Task_5_Average,5,0.7335,0.9733380657389377,,1.0
