timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,macaroni2_img_auc,macaroni2_pixel_auc,macaroni2_routing_acc,pcb1_img_auc,pcb1_pixel_auc,pcb1_routing_acc,pcb2_img_auc,pcb2_pixel_auc,pcb2_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-05 06:16:33,8,79,0.8236,0.9663528717871321,1.0,0.6853333333333333,0.9548095916843113,1.0,0.8305999999999999,0.974787891164928,1.0,0.8424,0.9860429667887425,1.0,0.9578000000000001,0.9093485848381704,1.0,0.7335,0.9733380657389377,1.0,0.6927,0.8883779099496617,1.0,0.8371,0.9875031083145235,1.0,0.7643000000000001,0.9627325648490842,1.0,0.7963703703703704,0.9559215061239433,1.0
