timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,macaroni2_img_auc,macaroni2_pixel_auc,macaroni2_routing_acc,pcb1_img_auc,pcb1_pixel_auc,pcb1_routing_acc,pcb2_img_auc,pcb2_pixel_auc,pcb2_routing_acc,pcb3_img_auc,pcb3_pixel_auc,pcb3_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 03:50:48,9,79,0.82,0.9845309263865485,1.0,0.6966666666666668,0.9370164899326648,1.0,0.8474,0.9759004978077789,1.0,0.9542,0.9867707507915022,1.0,0.9526,0.9462717838221555,1.0,0.7375,0.9572930012125894,1.0,0.6748000000000001,0.9515693122112664,1.0,0.8393,0.9869122001202638,1.0,0.7369,0.9389377216209371,1.0,0.7676237623762376,0.9757099837830829,1.0,0.8026990429042904,0.964091266768879,1.0
