timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 00:59:48,1,79,0.82,0.9845309263865485,1.0,0.6966666666666668,0.9370164899326648,1.0,0.7583333333333333,0.9607737081596066,1.0
