timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 00:44:43,0,79,0.82,0.9845309263865485,1.0,0.82,0.9845309263865485,1.0
