class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,0.38015873015873014,0.12698041186331704,False,1.0
cable,1,0.5594077961019491,0.28126512395082837,False,1.0
capsule,2,0.5600319106501794,0.20747255543109783,False,1.0
carpet,3,0.9819422150882824,0.9507235151163754,False,1.0
grid,4,0.620718462823726,0.8666350477115352,True,1.0
Average,,0.6204518229645735,0.4866153308146307,,1.0
Task_0_Average,0,0.38015873015873014,0.12698041186331704,,1.0
Task_1_Average,1,0.5594077961019491,0.28126512395082837,,1.0
Task_2_Average,2,0.5600319106501794,0.20747255543109783,,1.0
Task_3_Average,3,0.9819422150882824,0.9507235151163754,,1.0
Task_4_Average,4,0.620718462823726,0.8666350477115352,,1.0
