timestamp,current_task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-12 18:20:33,0,59,1.0,0.9718187570486688,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9718187570486688,1.0
2026-01-12 18:24:26,1,59,0.43571428571428567,0.30873527374567594,1.0,0.885494752623688,0.9437611756065106,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.6606045191689869,0.6262482246760933,1.0
2026-01-12 18:28:10,2,59,0.41190476190476183,0.2192649821918202,1.0,0.5697151424287856,0.3787377345550341,1.0,0.6581571599521341,0.9632556923546268,1.0,-1,-1,-1.0,-1,-1,-1.0,0.5465923547618938,0.5204194697004937,1.0
2026-01-12 18:33:00,3,59,0.39047619047619053,0.14381184944351338,1.0,0.6051349325337332,0.31575032312116186,1.0,0.5293179098524132,0.2994448562384444,1.0,0.9763242375601925,0.9861236317023028,1.0,-1,-1,-1.0,0.6253133176056324,0.4362826651263556,1.0
2026-01-12 18:37:38,4,59,0.38015873015873014,0.12698041186331704,1.0,0.5594077961019491,0.28126512395082837,1.0,0.5600319106501794,0.20747255543109783,1.0,0.9819422150882824,0.9507235151163754,1.0,0.620718462823726,0.8666350477115352,1.0,0.6204518229645735,0.4866153308146307,1.0
