metric,value
experiment_name,Version3-DIA_only
strategy,MoLE-Flow
final_average_img_auc,0.8217488164856587
final_average_pixel_auc,0.9276948462481331
final_average_img_ap,0.8497911783446574
final_average_pixel_ap,0.2457045532696515
total_classes,3
total_tasks,3
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9769305472855132
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.19691104645211105
grid_img_auc,0.7652464494569758
grid_pixel_auc,0.8996785640737551
grid_img_ap,0.9051621801886782
grid_pixel_ap,0.15356639156695362
transistor_img_auc,0.7
transistor_pixel_auc,0.9064754273851311
transistor_img_ap,0.6442113548452939
transistor_pixel_ap,0.38663622178988977
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
oracle_mean_img_auc,0.8217488164856587
oracle_mean_pixel_auc,0.9276948462481331
