timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-24 19:22:49,1,39,0.9826766304347826,0.8301917774553739,1.0,0.6157059314954052,0.8272006085033574,1.0,0.7991912809650938,0.8286961929793657,1.0
