timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-06 15:51:38,5,59,1.0,0.9841018962592576,1.0,0.9893178410794603,0.9758372578519388,1.0,0.9545273234942162,0.9864611136080695,1.0,0.9939807383627608,0.9899497393969754,1.0,0.9832915622389307,0.9766121462447264,1.0,0.9996428571428572,0.987377710045333,1.0,0.9867933870530375,0.9833899772343835,1.0
