timestamp,current_task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,wood_img_auc,wood_pixel_auc,wood_routing_acc,zipper_img_auc,zipper_pixel_auc,zipper_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 14:26:22,0,59,1.0,0.9773635725834727,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9773635725834727,1.0
2026-01-02 14:31:34,1,59,1.0,0.9773635725834727,1.0,0.9925037481259371,0.9768494654816698,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9962518740629686,0.9771065190325713,1.0
2026-01-02 14:36:37,2,59,1.0,0.9773635725834727,1.0,0.9925037481259371,0.9768494654816698,1.0,0.9601116872756282,0.9859606290886097,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.984205145133855,0.9800578890512508,1.0
2026-01-02 14:43:07,3,59,1.0,0.9773635725834727,1.0,0.9925037481259371,0.9768494654816698,1.0,0.9601116872756282,0.9859606290886097,1.0,0.9895666131621187,0.9859167403408172,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.985545512140921,0.9815226018736424,1.0
2026-01-02 14:49:17,4,59,1.0,0.9773635725834727,1.0,0.9925037481259371,0.9768494654816698,1.0,0.9601116872756282,0.9859606290886097,1.0,0.9895666131621187,0.9859167403408172,1.0,0.9891395154553049,0.9752866104162122,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9862643128037977,0.9802754035821563,1.0
2026-01-02 14:58:21,5,59,1.0,0.9773635725834727,1.0,0.9925037481259371,0.9768494654816698,1.0,0.9601116872756282,0.9859606290886097,1.0,0.9895666131621187,0.9859167403408172,1.0,0.9891395154553049,0.9752866104162122,1.0,1.0,0.9849827189478518,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9885535940031648,0.9810599561431056,1.0
2026-01-02 15:04:35,6,59,1.0,0.9773635725834727,1.0,0.9925037481259371,0.9768494654816698,1.0,0.9601116872756282,0.9859606290886097,1.0,0.9895666131621187,0.9859167403408172,1.0,0.9891395154553049,0.9752866104162122,1.0,1.0,0.9849827189478518,1.0,1.0,0.9864129602289601,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9901887948598554,0.9818246710125134,1.0
2026-01-02 15:10:15,7,59,1.0,0.9773635725834727,1.0,0.9925037481259371,0.9768494654816698,1.0,0.9601116872756282,0.9859606290886097,1.0,0.9895666131621187,0.9859167403408172,1.0,0.9891395154553049,0.9752866104162122,1.0,1.0,0.9849827189478518,1.0,1.0,0.9864129602289601,1.0,1.0,0.9782837131129366,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9914151955023736,0.9813820512750663,1.0
2026-01-02 15:17:06,8,59,1.0,0.9773635725834727,1.0,0.9925037481259371,0.9768494654816698,1.0,0.9601116872756282,0.9859606290886097,1.0,0.9895666131621187,0.9859167403408172,1.0,0.9891395154553049,0.9752866104162122,1.0,1.0,0.9849827189478518,1.0,1.0,0.9864129602289601,1.0,1.0,0.9782837131129366,1.0,0.9825422804146208,0.9882598599368665,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9904293160481787,0.9821462522374885,1.0
2026-01-02 15:25:25,9,59,1.0,0.9773635725834727,1.0,0.9925037481259371,0.9768494654816698,1.0,0.9601116872756282,0.9859606290886097,1.0,0.9895666131621187,0.9859167403408172,1.0,0.9891395154553049,0.9752866104162122,1.0,1.0,0.9849827189478518,1.0,1.0,0.9864129602289601,1.0,1.0,0.9782837131129366,1.0,0.9825422804146208,0.9882598599368665,1.0,0.925804468128715,0.9844817759219991,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9839668312562324,0.9823798046059397,1.0
