task_id,epoch,stage,loss,learning_rate,class_name,img_auc,pixel_auc,img_ap,pixel_ap,routing_accuracy
0,0.0,BASE,857.7746297200521,9.984740801978984e-05,,,,,,
0,1.0,BASE,488.4492716471354,9.939057285945931e-05,,,,,,
0,2.0,BASE,167.252300008138,9.863231105968498e-05,,,,,,
0,3.0,BASE,15.176453018188477,9.75772975566101e-05,,,,,,
0,4.0,BASE,-92.73073501586914,9.623203685930868e-05,,,,,,
0,5.0,BASE,-174.35435994466147,9.46048229473242e-05,,,,,,
0,6.0,BASE,-233.31813151041666,9.270568813552755e-05,,,,,,
0,7.0,BASE,-277.80724283854164,9.054634122155989e-05,,,,,,
0,8.0,BASE,-312.1655537923177,8.814009529720152e-05,,,,,,
0,9.0,BASE,-341.22621459960936,8.550178566873408e-05,,,,,,
0,10.0,BASE,-366.6158447265625,8.264767839234409e-05,,,,,,
0,11.0,BASE,-389.72752278645834,7.959536998847741e-05,,,,,,
0,12.0,BASE,-411.8901713053385,7.636367895343945e-05,,,,,,
0,13.0,BASE,-429.25795491536456,7.297252973710755e-05,,,,,,
0,14.0,BASE,-443.6193135579427,6.944282990207194e-05,,,,,,
0,15.0,BASE,-458.38231201171874,6.57963412215599e-05,,,,,,
0,16.0,BASE,-471.3426127115885,6.205554551086731e-05,,,,,,
0,17.0,BASE,-483.50293986002606,5.824350601949142e-05,,,,,,
0,18.0,BASE,-494.4791280110677,5.438372523852832e-05,,,,,,
0,19.0,BASE,-503.7520487467448,5.0499999999999994e-05,,,,,,
0,20.0,BASE,-511.7527669270833,4.6616274761471674e-05,,,,,,
0,21.0,BASE,-519.1862325032552,4.275649398050858e-05,,,,,,
0,22.0,BASE,-526.1907491048177,3.894445448913268e-05,,,,,,
0,23.0,BASE,-531.9232096354167,3.52036587784401e-05,,,,,,
0,24.0,BASE,-538.1879760742188,3.155717009792805e-05,,,,,,
0,25.0,BASE,-543.7542683919271,2.802747026289243e-05,,,,,,
0,26.0,BASE,-549.1508138020833,2.463632104656053e-05,,,,,,
0,27.0,BASE,-552.692451985677,2.1404630011522583e-05,,,,,,
0,28.0,BASE,-556.3883666992188,1.835232160765591e-05,,,,,,
0,29.0,BASE,-558.7812459309896,1.5498214331265897e-05,,,,,,
0,30.0,BASE,-561.9811604817709,1.2859904702798466e-05,,,,,,
0,31.0,BASE,-564.4127522786458,1.0453658778440104e-05,,,,,,
0,32.0,BASE,-566.5714762369792,8.294311864472434e-06,,,,,,
0,33.0,BASE,-569.4407389322917,6.395177052675791e-06,,,,,,
0,34.0,BASE,-570.055244954427,4.767963140691304e-06,,,,,,
0,35.0,BASE,-571.061356608073,3.4227024433898985e-06,,,,,,
0,36.0,BASE,-571.4555379231771,2.3676889403150093e-06,,,,,,
0,37.0,BASE,-572.524735514323,1.6094271405406855e-06,,,,,,
0,38.0,BASE,-573.3511881510417,1.1525919802101657e-06,,,,,,
0,39.0,BASE,-572.7974283854167,1.0000000000000002e-06,,,,,,
1,0.0,FAST,3935.7844848632812,5e-05,,,,,,
1,1.0,FAST,1651.0545654296875,0.0001,,,,,,
1,2.0,FAST,474.04143142700195,9.984740801978984e-05,,,,,,
1,3.0,FAST,288.976037979126,9.939057285945931e-05,,,,,,
1,4.0,FAST,248.34778690338135,9.863231105968498e-05,,,,,,
1,5.0,FAST,221.76636695861816,9.75772975566101e-05,,,,,,
1,6.0,FAST,203.45566368103027,9.623203685930868e-05,,,,,,
1,7.0,FAST,179.84225940704346,9.46048229473242e-05,,,,,,
1,8.0,FAST,158.00155353546143,9.270568813552755e-05,,,,,,
1,9.0,FAST,136.61034107208252,9.054634122155989e-05,,,,,,
1,10.0,FAST,114.13263845443726,8.814009529720152e-05,,,,,,
1,11.0,FAST,92.60792112350464,8.550178566873408e-05,,,,,,
1,12.0,FAST,73.6891040802002,8.264767839234409e-05,,,,,,
1,13.0,FAST,57.778470039367676,7.959536998847741e-05,,,,,,
1,14.0,FAST,45.07844686508179,7.636367895343945e-05,,,,,,
1,15.0,FAST,32.69090712070465,7.297252973710755e-05,,,,,,
1,16.0,FAST,20.894366681575775,6.944282990207194e-05,,,,,,
1,17.0,FAST,12.44994980096817,6.57963412215599e-05,,,,,,
1,18.0,FAST,4.298052549362183,6.205554551086731e-05,,,,,,
1,19.0,FAST,-3.7844969630241394,5.824350601949142e-05,,,,,,
1,20.0,FAST,-9.024190843105316,5.438372523852832e-05,,,,,,
1,21.0,FAST,-14.324946641921997,5.0499999999999994e-05,,,,,,
1,22.0,FAST,-20.45236587524414,4.6616274761471674e-05,,,,,,
1,23.0,FAST,-25.25521445274353,4.275649398050858e-05,,,,,,
1,24.0,FAST,-29.926324605941772,3.894445448913268e-05,,,,,,
1,25.0,FAST,-34.17970561981201,3.52036587784401e-05,,,,,,
1,26.0,FAST,-37.64384472370148,3.155717009792805e-05,,,,,,
1,27.0,FAST,-41.001810789108276,2.802747026289243e-05,,,,,,
1,28.0,FAST,-43.74435353279114,2.463632104656053e-05,,,,,,
1,29.0,FAST,-47.337493658065796,2.1404630011522583e-05,,,,,,
1,30.0,FAST,-49.3046019077301,1.835232160765591e-05,,,,,,
1,31.0,FAST,-51.39647340774536,1.5498214331265897e-05,,,,,,
1,32.0,FAST,-52.91373610496521,1.2859904702798466e-05,,,,,,
1,33.0,FAST,-53.9198112487793,1.0453658778440104e-05,,,,,,
1,34.0,FAST,-55.475046157836914,8.294311864472434e-06,,,,,,
1,35.0,FAST,-56.590256690979004,6.395177052675791e-06,,,,,,
1,36.0,FAST,-58.50930738449097,4.767963140691304e-06,,,,,,
1,37.0,FAST,-58.70620536804199,3.4227024433898985e-06,,,,,,
1,38.0,FAST,-58.47749137878418,2.3676889403150093e-06,,,,,,
1,39.0,FAST,-59.99902009963989,1.6094271405406855e-06,,,,,,
2,0.0,FAST,2747.8470740685098,5e-05,,,,,,
2,1.0,FAST,1630.6704618013823,0.0001,,,,,,
2,2.0,FAST,680.8338998647837,9.984740801978984e-05,,,,,,
2,3.0,FAST,436.58180119441107,9.939057285945931e-05,,,,,,
2,4.0,FAST,353.24195979191705,9.863231105968498e-05,,,,,,
2,5.0,FAST,308.71840022160455,9.75772975566101e-05,,,,,,
2,6.0,FAST,279.8418273925781,9.623203685930868e-05,,,,,,
2,7.0,FAST,259.0317641038161,9.46048229473242e-05,,,,,,
2,8.0,FAST,245.10587369478665,9.270568813552755e-05,,,,,,
2,9.0,FAST,230.7429656982422,9.054634122155989e-05,,,,,,
2,10.0,FAST,219.454100388747,8.814009529720152e-05,,,,,,
2,11.0,FAST,207.94770108736478,8.550178566873408e-05,,,,,,
2,12.0,FAST,197.70521662785455,8.264767839234409e-05,,,,,,
2,13.0,FAST,188.68526282677283,7.959536998847741e-05,,,,,,
2,14.0,FAST,180.50651198167068,7.636367895343945e-05,,,,,,
2,15.0,FAST,172.11529658390924,7.297252973710755e-05,,,,,,
2,16.0,FAST,164.58380244328424,6.944282990207194e-05,,,,,,
2,17.0,FAST,158.90065002441406,6.57963412215599e-05,,,,,,
2,18.0,FAST,152.02193274864783,6.205554551086731e-05,,,,,,
2,19.0,FAST,146.05546335073618,5.824350601949142e-05,,,,,,
2,20.0,FAST,141.31726661095252,5.438372523852832e-05,,,,,,
2,21.0,FAST,137.06539564866287,5.0499999999999994e-05,,,,,,
2,22.0,FAST,132.01057844895584,4.6616274761471674e-05,,,,,,
2,23.0,FAST,128.26773129976712,4.275649398050858e-05,,,,,,
2,24.0,FAST,125.50505770169772,3.894445448913268e-05,,,,,,
2,25.0,FAST,122.46359370304988,3.52036587784401e-05,,,,,,
2,26.0,FAST,120.34191483717699,3.155717009792805e-05,,,,,,
2,27.0,FAST,116.64956547663762,2.802747026289243e-05,,,,,,
2,28.0,FAST,115.18725879375751,2.463632104656053e-05,,,,,,
2,29.0,FAST,113.30423853947566,2.1404630011522583e-05,,,,,,
2,30.0,FAST,111.12686450664813,1.835232160765591e-05,,,,,,
2,31.0,FAST,110.39149005596454,1.5498214331265897e-05,,,,,,
2,32.0,FAST,108.81210209773137,1.2859904702798466e-05,,,,,,
2,33.0,FAST,107.69192857008714,1.0453658778440104e-05,,,,,,
2,34.0,FAST,106.81588099553035,8.294311864472434e-06,,,,,,
2,35.0,FAST,106.35495112492488,6.395177052675791e-06,,,,,,
2,36.0,FAST,104.6779063298152,4.767963140691304e-06,,,,,,
2,37.0,FAST,104.74271686260516,3.4227024433898985e-06,,,,,,
2,38.0,FAST,104.6241232065054,2.3676889403150093e-06,,,,,,
2,39.0,FAST,104.545655470628,1.6094271405406855e-06,,,,,,
3,0.0,FAST,5462.452001953125,5e-05,,,,,,
3,1.0,FAST,1445.1176696777343,0.0001,,,,,,
3,2.0,FAST,332.17302017211915,9.984740801978984e-05,,,,,,
3,3.0,FAST,173.56875610351562,9.939057285945931e-05,,,,,,
3,4.0,FAST,110.18471221923828,9.863231105968498e-05,,,,,,
3,5.0,FAST,70.58744068145752,9.75772975566101e-05,,,,,,
3,6.0,FAST,44.148315048217775,9.623203685930868e-05,,,,,,
3,7.0,FAST,21.102899169921876,9.46048229473242e-05,,,,,,
3,8.0,FAST,-0.7705450057983398,9.270568813552755e-05,,,,,,
