metric,value
experiment_name,HP-Coupling16
strategy,MoLE-Flow
final_average_img_auc,0.7810431128484769
final_average_pixel_auc,0.9030229432482375
final_average_img_ap,0.8684126332459849
final_average_pixel_ap,0.1931143205155187
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9473414079213446
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.081221957728666
grid_img_auc,0.9097744360902256
grid_pixel_auc,0.8865871168196587
grid_img_ap,0.9652961413023475
grid_pixel_ap,0.10032198570357885
transistor_img_auc,0.7854166666666667
transistor_pixel_auc,0.9345990987083652
transistor_img_ap,0.772876026685943
transistor_pixel_ap,0.5698999693893708
screw_img_auc,0.42898134863701576
screw_pixel_auc,0.8435641495435815
screw_img_ap,0.7354783649956488
screw_pixel_ap,0.02101336924045903
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.7810431128484769
oracle_mean_pixel_auc,0.9030229432482375
