timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-29 16:53:34,1,39,1.0,0.9473414079213446,1.0,0.9097744360902256,0.8865871168196587,1.0,0.9548872180451128,0.9169642623705017,1.0
