timestamp,current_task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-29 16:51:10,0,39,1.0,0.9473414079213446,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9473414079213446,1.0
2025-12-29 16:53:34,1,39,1.0,0.9473414079213446,1.0,0.9097744360902256,0.8865871168196587,1.0,-1,-1,-1.0,-1,-1,-1.0,0.9548872180451128,0.9169642623705017,1.0
2025-12-29 16:55:48,2,39,1.0,0.9473414079213446,1.0,0.9097744360902256,0.8865871168196587,1.0,0.7854166666666667,0.9345990987083652,1.0,-1,-1,-1.0,0.8983970342522974,0.9228425411497895,1.0
2025-12-29 16:58:56,3,39,1.0,0.9473414079213446,1.0,0.9097744360902256,0.8865871168196587,1.0,0.7854166666666667,0.9345990987083652,1.0,0.42898134863701576,0.8435641495435815,1.0,0.7810431128484769,0.9030229432482375,1.0
