timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-07 15:12:44,9,59,1.0,0.9829306872273788,1.0,0.9806971514242878,0.9694140016481483,1.0,0.9704826485839649,0.9873682264342664,1.0,0.9923756019261637,0.9895048310211295,1.0,0.9741019214703426,0.9750141919960001,1.0,0.9992857142857142,0.9872321083032182,1.0,1.0,0.9921349576863427,1.0,1.0,0.9653783519385891,1.0,0.9893617021276595,0.9883123533651929,1.0,0.9212953474072556,0.9837740971185637,1.0,0.9827600087225388,0.9821063806738831,1.0
