Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9809,1.0000,0.2302
1,grid,100.00,0.8488,0.8828,0.9404,0.1251
2,transistor,100.00,0.7587,0.9126,0.7252,0.4428
3,screw,100.00,0.4105,0.8908,0.7419,0.0231
Mean,Overall,100.00,0.7545*,0.9168*,0.8519*,0.2053*
