Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9606,1.0000,0.1610
1,grid,100.00,0.9165,0.8994,0.9718,0.1488
2,transistor,100.00,0.7963,0.9469,0.7895,0.6499
3,screw,100.00,0.3753,0.7999,0.7227,0.0180
Mean,Overall,100.00,0.7720*,0.9017*,0.8710*,0.2444*
