metric,value
experiment_name,Version5.8-TAPE-v2
strategy,MoLE-Flow
final_average_img_auc,0.7719974078099361
final_average_pixel_auc,0.9016969594210156
final_average_img_ap,0.8710136886602261
final_average_pixel_ap,0.24444667911704274
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9606157527913035
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.16103274809750406
grid_img_auc,0.9164578111946533
grid_pixel_auc,0.8994362941556382
grid_img_ap,0.9718326013826251
grid_pixel_ap,0.14883379483125417
transistor_img_auc,0.79625
transistor_pixel_auc,0.9468772386426556
transistor_img_ap,0.7894828348960423
transistor_pixel_ap,0.6498924479893587
screw_img_auc,0.3752818200450912
screw_pixel_auc,0.7998585520944645
screw_img_ap,0.7227393183622368
screw_pixel_ap,0.018027725550053948
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.7719974078099361
oracle_mean_pixel_auc,0.9016969594210156
