timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 23:34:23,9,59,1.0,0.9798121014183995,1.0,0.9887556221889056,0.9749171203055707,1.0,0.9629038691663342,0.9869864444433867,1.0,0.992776886035313,0.9873629796174904,1.0,0.9924812030075187,0.9745346408405575,1.0,0.9996428571428572,0.9859040911646876,1.0,1.0,0.9898679079492293,1.0,1.0,0.9766476380058242,1.0,0.9882705946535734,0.9889483246666727,1.0,0.9174011067841771,0.9824364711532045,1.0,0.9842232138978678,0.9827417719565024,1.0
