timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-03 19:51:19,3,59,0.9968253968253968,0.974224573226086,1.0,0.7485007496251874,0.5513941463506413,1.0,0.8436378141204628,0.9539968592998878,1.0,0.812199036918138,0.9810756532458407,1.0,0.45029239766081874,0.8668977182036202,1.0,0.9960714285714285,0.9796969038401483,1.0,0.9167798913043477,0.9881289964676064,1.0,0.9872922776148583,0.8731582591546981,1.0,0.9473540643753409,0.9726891946295039,0.9880239520958084,0.7335519573683131,0.9542956845855544,1.0,0.8914141414141414,0.6872084916783712,0.9658119658119658,0.8055555555555556,0.9738561244047224,0.9523809523809523,0.8441228926128325,0.8963852170905567,0.9921847391907272
