metric,value
experiment_name,MVTec-WRN50-DIA6-lr3e-4
strategy,MoLE-Flow
final_average_img_auc,0.982129854701102
final_average_pixel_auc,0.9735616559100857
final_average_img_ap,0.9933717791305274
final_average_pixel_ap,0.45961869763459473
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.964928663712652
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.4609334642483488
cable_img_auc,0.9953148425787106
cable_pixel_auc,0.9774256783243677
cable_img_ap,0.997312556979124
cable_pixel_ap,0.6464450215149149
capsule_img_auc,0.9585161547666534
capsule_pixel_auc,0.9843946493253635
capsule_img_ap,0.9904662840825217
capsule_pixel_ap,0.32655179457560807
carpet_img_auc,0.9895666131621188
carpet_pixel_auc,0.9808457127552631
carpet_img_ap,0.997011924749236
carpet_pixel_ap,0.3880407103772117
grid_img_auc,0.9916457811194653
grid_pixel_auc,0.9756468258784377
grid_img_ap,0.9972357950579369
grid_pixel_ap,0.1936436777427967
hazelnut_img_auc,1.0
hazelnut_pixel_auc,0.9840304516103685
hazelnut_img_ap,0.9999999999999998
hazelnut_pixel_ap,0.4896214676126369
leather_img_auc,1.0
leather_pixel_auc,0.9803094189767694
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.21225231446956594
metal_nut_img_auc,1.0
metal_nut_pixel_auc,0.9813907286163125
metal_nut_img_ap,1.0
metal_nut_pixel_ap,0.8365270534277396
pill_img_auc,0.9839061647572285
pill_pixel_auc,0.9883007847562864
pill_img_ap,0.9971901660516167
pill_pixel_ap,0.7926088901179427
screw_img_auc,0.9335929493748719
screw_pixel_auc,0.9860117775379935
screw_img_ap,0.9731906438837578
screw_pixel_ap,0.21699882200926227
tile_img_auc,1.0
tile_pixel_auc,0.9555851935041033
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.6373873151124281
toothbrush_img_auc,0.9
toothbrush_pixel_auc,0.9805754064890295
toothbrush_img_ap,0.953992655230916
toothbrush_pixel_ap,0.4081898023397378
transistor_img_auc,1.0
transistor_pixel_auc,0.9675198190909757
transistor_img_ap,1.0
transistor_pixel_ap,0.6480551465491797
wood_img_auc,0.9885964912280703
wood_pixel_auc,0.9228784903513171
wood_img_ap,0.9965536255262516
wood_pixel_ap,0.3375765110555519
zipper_img_auc,0.9908088235294118
zipper_pixel_auc,0.9735812377220466
zipper_img_ap,0.9976230353965524
zipper_pixel_ap,0.29944847336599495
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.982129854701102
oracle_mean_pixel_auc,0.9735616559100857
