timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-24 17:24:02,0,39,0.9996603260869565,0.9012282084545412,1.0,0.9996603260869565,0.9012282084545412,1.0
