metric,value
experiment_name,baseline_v3
strategy,MoLE-Flow
final_average_img_auc,0.9504381538084342
final_average_pixel_auc,0.9313151285210886
total_classes,3
total_tasks,3
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,0.9996603260869565
leather_pixel_auc,0.9012282084545412
grid_img_auc,0.9949874686716792
grid_pixel_auc,0.9730928218340451
transistor_img_auc,0.8566666666666667
transistor_pixel_auc,0.9196243552746795
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
oracle_mean_img_auc,0.9504381538084342
oracle_mean_pixel_auc,0.9313151285210886
