timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-28 19:18:00,3,39,0.17255434782608695,0.37911822998973094,1.0,0.3450292397660819,0.5126407632662074,1.0,0.5179166666666667,0.581911762738363,1.0,0.9141217462594794,0.11577291691095629,1.0,0.48740550012957873,0.3973609182263144,1.0
