timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-28 19:11:57,0,39,0.17255434782608695,0.37911822998973094,1.0,0.17255434782608695,0.37911822998973094,1.0
