timestamp,current_task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,wood_img_auc,wood_pixel_auc,wood_routing_acc,zipper_img_auc,zipper_pixel_auc,zipper_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-08 01:02:14,0,59,1.0,0.9784474263573026,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9784474263573026,1.0
2026-01-08 01:06:27,1,59,1.0,0.9784474263573026,1.0,0.9788230884557722,0.9720685537725364,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9894115442278861,0.9752579900649195,1.0
2026-01-08 01:10:33,2,59,1.0,0.9784474263573026,1.0,0.9788230884557722,0.9720685537725364,1.0,0.9573195053849222,0.986800006292842,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9787141979468981,0.9791053288075604,1.0
2026-01-08 01:15:49,3,59,1.0,0.9784474263573026,1.0,0.9788230884557722,0.9720685537725364,1.0,0.9573195053849222,0.986800006292842,1.0,0.9947833065810594,0.9860314008768432,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9827314751054383,0.9808368468248811,1.0
2026-01-08 01:20:51,4,59,1.0,0.9784474263573026,1.0,0.9788230884557722,0.9720685537725364,1.0,0.9573195053849222,0.986800006292842,1.0,0.9947833065810594,0.9860314008768432,1.0,0.9983291562238931,0.976907069292936,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9858510113291293,0.980050891318492,1.0
2026-01-08 01:28:14,5,59,1.0,0.9784474263573026,1.0,0.9788230884557722,0.9720685537725364,1.0,0.9573195053849222,0.986800006292842,1.0,0.9947833065810594,0.9860314008768432,1.0,0.9983291562238931,0.976907069292936,1.0,0.9985714285714286,0.9868646662422528,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9879710808695125,0.9811865204724523,1.0
2026-01-08 01:33:24,6,59,1.0,0.9784474263573026,1.0,0.9788230884557722,0.9720685537725364,1.0,0.9573195053849222,0.986800006292842,1.0,0.9947833065810594,0.9860314008768432,1.0,0.9983291562238931,0.976907069292936,1.0,0.9985714285714286,0.9868646662422528,1.0,1.0,0.9887875371919811,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9896894978881535,0.9822723800038135,1.0
2026-01-08 01:38:04,7,59,1.0,0.9784474263573026,1.0,0.9788230884557722,0.9720685537725364,1.0,0.9573195053849222,0.986800006292842,1.0,0.9947833065810594,0.9860314008768432,1.0,0.9983291562238931,0.976907069292936,1.0,0.9985714285714286,0.9868646662422528,1.0,1.0,0.9887875371919811,1.0,1.0,0.9796189463928304,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9909783106521344,0.9819407008024406,1.0
2026-01-08 01:43:43,8,59,1.0,0.9784474263573026,1.0,0.9788230884557722,0.9720685537725364,1.0,0.9573195053849222,0.986800006292842,1.0,0.9947833065810594,0.9860314008768432,1.0,0.9983291562238931,0.976907069292936,1.0,0.9985714285714286,0.9868646662422528,1.0,1.0,0.9887875371919811,1.0,1.0,0.9796189463928304,1.0,0.9874522640480088,0.9894758367707933,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9905865276961205,0.9827779381322576,1.0
2026-01-08 01:50:33,9,59,1.0,0.9784474263573026,1.0,0.9788230884557722,0.9720685537725364,1.0,0.9573195053849222,0.986800006292842,1.0,0.9947833065810594,0.9860314008768432,1.0,0.9983291562238931,0.976907069292936,1.0,0.9985714285714286,0.9868646662422528,1.0,1.0,0.9887875371919811,1.0,1.0,0.9796189463928304,1.0,0.9874522640480088,0.9894758367707933,1.0,0.9245747079319533,0.9822717990524739,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9839853457197038,0.9827273242242793,1.0
