timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 20:55:43,0,99,0.8864000000000001,0.8624398931220835,1.0,0.8864000000000001,0.8624398931220835,1.0
