timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 13:01:34,1,79,0.8314,0.9696674907361028,1.0,0.6960000000000001,0.9543547921452328,1.0,0.7637,0.9620111414406678,1.0
