timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-26 06:58:27,2,39,0.43546195652173914,0.14101553324655428,1.0,0.3441938178780284,0.2040599545031093,1.0,0.6900000000000001,0.8677833351732521,1.0,0.48988525813325584,0.4042862743076386,1.0
