metric,value
experiment_name,baseline_v3_embed_fix_jacobian_fix_soft_ln_init_scale_0.01_lambda_logdet_3e-5_spatial_context_local_stats
strategy,MoLE-Flow
final_average_img_auc,0.48988525813325584
final_average_pixel_auc,0.4042862743076386
final_average_img_ap,0.6639736864544995
final_average_pixel_ap,0.0904865148718862
total_classes,3
total_tasks,3
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,0.43546195652173914
leather_pixel_auc,0.14101553324655428
leather_img_ap,0.7089012921587382
leather_pixel_ap,0.0034879810548454904
grid_img_auc,0.3441938178780284
grid_pixel_auc,0.2040599545031093
grid_img_ap,0.6537804227607125
grid_pixel_ap,0.004028305335433498
transistor_img_auc,0.6900000000000001
transistor_pixel_auc,0.8677833351732521
transistor_img_ap,0.6292393444440478
transistor_pixel_ap,0.2639432582253796
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
oracle_mean_img_auc,0.48988525813325584
oracle_mean_pixel_auc,0.4042862743076386
