metric,value
experiment_name,woPosEmbed
strategy,MoLE-Flow
final_average_img_auc,0.9739932497960625
final_average_pixel_auc,0.9747174907351969
final_average_img_ap,0.9893594970215195
final_average_pixel_ap,0.5398559562680056
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,False
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9844271269936223
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.7686305220192394
cable_img_auc,0.9838830584707645
cable_pixel_auc,0.9660514670383811
cable_img_ap,0.9911931777570853
cable_pixel_ap,0.5982600807766347
capsule_img_auc,0.9513362584762665
capsule_pixel_auc,0.9862917403454942
capsule_img_ap,0.9892194744958807
capsule_pixel_ap,0.37852835907901417
carpet_img_auc,0.9911717495987159
carpet_pixel_auc,0.9888259571863462
carpet_img_ap,0.9975156054931337
carpet_pixel_ap,0.5985362740218133
grid_img_auc,0.9665831244778613
grid_pixel_auc,0.974536260218783
grid_img_ap,0.9888880608462671
grid_pixel_ap,0.27520636106687424
hazelnut_img_auc,0.9978571428571429
hazelnut_pixel_auc,0.9877980815133719
hazelnut_img_ap,0.9987479179201435
hazelnut_pixel_ap,0.6074047085184712
leather_img_auc,1.0
leather_pixel_auc,0.9929472244955458
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.4226353626060359
metal_nut_img_auc,1.0
metal_nut_pixel_auc,0.970712003998642
metal_nut_img_ap,1.0
metal_nut_pixel_ap,0.7956140403918887
pill_img_auc,0.9869067103109657
pill_pixel_auc,0.989062744779786
pill_img_ap,0.9978001459741739
pill_pixel_ap,0.7655864278372984
screw_img_auc,0.89198606271777
screw_pixel_auc,0.9766980336168058
screw_img_ap,0.956527081662236
screw_pixel_ap,0.2250825907994911
tile_img_auc,1.0
tile_pixel_auc,0.970481434891734
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.7114649387113677
toothbrush_img_auc,0.888888888888889
toothbrush_pixel_auc,0.9843311086915862
toothbrush_img_ap,0.9485765658020557
toothbrush_pixel_ap,0.5056512081422613
transistor_img_auc,0.9841666666666667
transistor_pixel_auc,0.9273570493071684
transistor_img_ap,0.9824394404927357
transistor_pixel_ap,0.5827800859904748
wood_img_auc,0.9736842105263158
wood_pixel_auc,0.9465060826419991
wood_img_ap,0.9911555145095162
wood_pixel_ap,0.4932251304460893
zipper_img_auc,0.9934348739495799
zipper_pixel_auc,0.9747360453086861
zipper_img_ap,0.9983294703695647
zipper_pixel_ap,0.3692332536131294
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.9739932497960625
oracle_mean_pixel_auc,0.9747174907351969
