timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,macaroni2_img_auc,macaroni2_pixel_auc,macaroni2_routing_acc,pcb1_img_auc,pcb1_pixel_auc,pcb1_routing_acc,pcb2_img_auc,pcb2_pixel_auc,pcb2_routing_acc,pcb3_img_auc,pcb3_pixel_auc,pcb3_routing_acc,pcb4_img_auc,pcb4_pixel_auc,pcb4_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-05 00:37:05,10,79,0.8240999999999999,0.9702424138949406,1.0,0.6980000000000001,0.9624885491807847,1.0,0.8051999999999999,0.9766699060811256,1.0,0.828,0.987509933341459,1.0,0.9558,0.917329105084222,1.0,0.7421,0.9825154183921004,1.0,0.6883,0.912696119913801,1.0,0.8395,0.9877198846869133,1.0,0.7541,0.9560712907089186,1.0,0.7702970297029702,0.981881190290622,1.0,0.9468316831683168,0.969405541393237,1.0,0.8047480648064806,0.9640481229971023,1.0
