Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,bottle,100.00,0.4794,0.7573,0.7558,0.1240
1,cable,100.00,0.4380,0.8126,0.6381,0.0763
2,capsule,100.00,0.4132,0.9004,0.7989,0.0532
3,carpet,100.00,0.9984,0.9467,0.9995,0.3382
4,grid,100.00,0.7109,0.9056,0.8957,0.1908
Mean,Overall,100.00,0.6080*,0.8645*,0.8176*,0.1565*
