class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,0.4793650793650794,0.7573239140933044,False,1.0
cable,1,0.4379685157421289,0.8126436138435454,False,1.0
capsule,2,0.41324291982449146,0.9003606379843317,False,1.0
carpet,3,0.9983948635634029,0.9467305756533461,False,1.0
grid,4,0.7109440267335005,0.9056490229394119,True,1.0
Average,,0.6079830810457206,0.8645415529027879,,1.0
Task_0_Average,0,0.4793650793650794,0.7573239140933044,,1.0
Task_1_Average,1,0.4379685157421289,0.8126436138435454,,1.0
Task_2_Average,2,0.41324291982449146,0.9003606379843317,,1.0
Task_3_Average,3,0.9983948635634029,0.9467305756533461,,1.0
Task_4_Average,4,0.7109440267335005,0.9056490229394119,,1.0
