timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-12 18:23:18,1,59,0.36984126984126986,0.7874634224521078,1.0,0.8352698650674663,0.9352623546980369,1.0,0.6025555674543681,0.8613628885750724,1.0
